Depto;Munic;Sexo;Tipo_Actor;Tipo_Comunidad;Nombre_Comunidad;Componente;#Fam. Pago Parcial;$Vlr Pago Parcial;#Fam. Pago Total;$Vlr Pago Total;#Fam. Atendidas;$Pagado
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;PADAKERA;01 - Asistencia Alimentaria Inmediata;;;4;48000000;4;48000000
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;PADAKERA;02 - Asistencia y Seguridad Alimentaria;3;5398905,654;1;1800248,655;4;7199154,308
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;PADAKERA;03 - Asistencia Tecnica Integral;;;4;13306855,85;4;13306855,85
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;PADAKERA;04 - Proyectos Productivos Ciclo Corto;2;7954397;2;28000000;4;35954397
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;PADAKERA;05 - Proyectos Productivos Ciclo Largo;2;10000000;2;30045600;4;40045600
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;PADAKERA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA BLASIAKU;01 - Asistencia Alimentaria Inmediata;;;2;24000000;2;24000000
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA BLASIAKU;02 - Asistencia y Seguridad Alimentaria;1;1799563,505;1;1800248,655;2;3599812,159
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA BLASIAKU;03 - Asistencia Tecnica Integral;;;2;6653427,924;2;6653427,924
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA BLASIAKU;04 - Proyectos Productivos Ciclo Corto;;;2;21791500;2;21791500
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA BLASIAKU;05 - Proyectos Productivos Ciclo Largo;2;16206000;;;2;16206000
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA BLASIAKU;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA NASA KIWE LA FLORIDA;01 - Asistencia Alimentaria Inmediata;;;1;12000000;1;12000000
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA NASA KIWE LA FLORIDA;02 - Asistencia y Seguridad Alimentaria;1;1799860;;;1;1799860
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA NASA KIWE LA FLORIDA;03 - Asistencia Tecnica Integral;1;2256705;;;1;2256705
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA NASA KIWE LA FLORIDA;04 - Proyectos Productivos Ciclo Corto;1;6472988;;;1;6472988
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA NASA KIWE LA FLORIDA;05 - Proyectos Productivos Ciclo Largo;;;1;12527010;1;12527010
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA NASA KIWE LA FLORIDA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SAN MIGUEL DE LA CASTELLANA;01 - Asistencia Alimentaria Inmediata;;;1;12000000;1;12000000
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SAN MIGUEL DE LA CASTELLANA;02 - Asistencia y Seguridad Alimentaria;;;1;1800312,985;1;1800312,985
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SAN MIGUEL DE LA CASTELLANA;03 - Asistencia Tecnica Integral;;;1;3326713,962;1;3326713,962
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SAN MIGUEL DE LA CASTELLANA;04 - Proyectos Productivos Ciclo Corto;;;1;14000000;1;14000000
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SAN MIGUEL DE LA CASTELLANA;05 - Proyectos Productivos Ciclo Largo;1;5000000;;;1;5000000
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SAN MIGUEL DE LA CASTELLANA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SELVAS DEL PUTUMAYO;01 - Asistencia Alimentaria Inmediata;;;2;24000000;2;24000000
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SELVAS DEL PUTUMAYO;02 - Asistencia y Seguridad Alimentaria;1;1799613,945;1;1800464,495;2;3600078,439
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SELVAS DEL PUTUMAYO;03 - Asistencia Tecnica Integral;;;2;6653427,924;2;6653427,924
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SELVAS DEL PUTUMAYO;04 - Proyectos Productivos Ciclo Corto;;;2;24871500;2;24871500
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SELVAS DEL PUTUMAYO;05 - Proyectos Productivos Ciclo Largo;2;13128500;;;2;13128500
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SELVAS DEL PUTUMAYO;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;VALLE HERMOSO;01 - Asistencia Alimentaria Inmediata;;;1;12000000;1;12000000
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;VALLE HERMOSO;02 - Asistencia y Seguridad Alimentaria;;;1;1800000;1;1800000
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;VALLE HERMOSO;03 - Asistencia Tecnica Integral;1;1073212,626;;;1;1073212,626
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;VALLE HERMOSO;04 - Proyectos Productivos Ciclo Corto;;;1;9000000;1;9000000
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;VALLE HERMOSO;05 - Proyectos Productivos Ciclo Largo;1;9999999,764;;;1;9999999,764
PUTUMAYO;VILLAGARZÓN;MASCULINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;VALLE HERMOSO;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO AFROUMBRIANO;01 - Asistencia Alimentaria Inmediata;;;1;12000000;1;12000000
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO AFROUMBRIANO;02 - Asistencia y Seguridad Alimentaria;1;1799580,495;;;1;1799580,495
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO AFROUMBRIANO;03 - Asistencia Tecnica Integral;;;1;3326713,962;1;3326713,962
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO AFROUMBRIANO;04 - Proyectos Productivos Ciclo Corto;1;8173000;;;1;8173000
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO AFROUMBRIANO;05 - Proyectos Productivos Ciclo Largo;;;1;10827000;1;10827000
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO AFROUMBRIANO;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO CULTURAL DE COMUNIDADES NEGRAS VILLANUEVA CONCCOMUNEVI;01 - Asistencia Alimentaria Inmediata;;;1;12000000;1;12000000
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO CULTURAL DE COMUNIDADES NEGRAS VILLANUEVA CONCCOMUNEVI;02 - Asistencia y Seguridad Alimentaria;1;1799613,945;;;1;1799613,945
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO CULTURAL DE COMUNIDADES NEGRAS VILLANUEVA CONCCOMUNEVI;03 - Asistencia Tecnica Integral;;;1;3326713,962;1;3326713,962
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO CULTURAL DE COMUNIDADES NEGRAS VILLANUEVA CONCCOMUNEVI;04 - Proyectos Productivos Ciclo Corto;;;1;10837960;1;10837960
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO CULTURAL DE COMUNIDADES NEGRAS VILLANUEVA CONCCOMUNEVI;05 - Proyectos Productivos Ciclo Largo;1;8162040;;;1;8162040
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO CULTURAL DE COMUNIDADES NEGRAS VILLANUEVA CONCCOMUNEVI;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO DE LA VEREDA SAN FIDEL;01 - Asistencia Alimentaria Inmediata;;;1;12000000;1;12000000
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO DE LA VEREDA SAN FIDEL;02 - Asistencia y Seguridad Alimentaria;1;1799580,495;;;1;1799580,495
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO DE LA VEREDA SAN FIDEL;03 - Asistencia Tecnica Integral;;;1;3326713,962;1;3326713,962
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO DE LA VEREDA SAN FIDEL;04 - Proyectos Productivos Ciclo Corto;;;1;14000000;1;14000000
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO DE LA VEREDA SAN FIDEL;05 - Proyectos Productivos Ciclo Largo;1;5000000;;;1;5000000
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO DE LA VEREDA SAN FIDEL;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;NO APLICA;NO APLICA;01 - Asistencia Alimentaria Inmediata;2;8000000;77;924000000;79;932000000
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;NO APLICA;NO APLICA;02 - Asistencia y Seguridad Alimentaria;26;46784470,04;45;90594038,53;71;137378508,6
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;NO APLICA;NO APLICA;03 - Asistencia Tecnica Integral;11;11752086,12;68;226212914,3;79;237965000,4
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;NO APLICA;NO APLICA;04 - Proyectos Productivos Ciclo Corto;26;144547208,5;43;598249303;69;742796511,5
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;NO APLICA;NO APLICA;05 - Proyectos Productivos Ciclo Largo;45;225699283;25;334573013;70;560272296
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;NO APLICA;NO APLICA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;JERUSALEN SAN LUIS ALTO PICUDITO;01 - Asistencia Alimentaria Inmediata;;;3;36000000;3;36000000
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;JERUSALEN SAN LUIS ALTO PICUDITO;02 - Asistencia y Seguridad Alimentaria;;;3;5401078,564;3;5401078,564
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;JERUSALEN SAN LUIS ALTO PICUDITO;03 - Asistencia Tecnica Integral;;;3;9980141,886;3;9980141,886
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;JERUSALEN SAN LUIS ALTO PICUDITO;04 - Proyectos Productivos Ciclo Corto;1;2800000;2;26882250;3;29682250
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;JERUSALEN SAN LUIS ALTO PICUDITO;05 - Proyectos Productivos Ciclo Largo;2;11117500;1;16199930;3;27317430
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;JERUSALEN SAN LUIS ALTO PICUDITO;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO INDÍGENA SACHARRUNA EL CARMEN;01 - Asistencia Alimentaria Inmediata;;;11;132000000;11;132000000
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO INDÍGENA SACHARRUNA EL CARMEN;02 - Asistencia y Seguridad Alimentaria;3;5398931,164;8;14404002,98;11;19802934,14
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO INDÍGENA SACHARRUNA EL CARMEN;03 - Asistencia Tecnica Integral;;;11;36593853,58;11;36593853,58
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO INDÍGENA SACHARRUNA EL CARMEN;04 - Proyectos Productivos Ciclo Corto;2;10202500;9;123052568;11;133255068
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO INDÍGENA SACHARRUNA EL CARMEN;05 - Proyectos Productivos Ciclo Largo;9;47938200;2;27797000;11;75735200
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO INDÍGENA SACHARRUNA EL CARMEN;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO NASA KIWE ALTO SINAÍ;01 - Asistencia Alimentaria Inmediata;;;1;12000000;1;12000000
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO NASA KIWE ALTO SINAÍ;02 - Asistencia y Seguridad Alimentaria;;;1;1800384,225;1;1800384,225
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO NASA KIWE ALTO SINAÍ;03 - Asistencia Tecnica Integral;;;1;3326713,962;1;3326713,962
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO NASA KIWE ALTO SINAÍ;04 - Proyectos Productivos Ciclo Corto;;;1;14000000;1;14000000
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO NASA KIWE ALTO SINAÍ;05 - Proyectos Productivos Ciclo Largo;1;5000000;;;1;5000000
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO NASA KIWE ALTO SINAÍ;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SELVAS DEL PUTUMAYO;01 - Asistencia Alimentaria Inmediata;;;4;48000000;4;48000000
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SELVAS DEL PUTUMAYO;02 - Asistencia y Seguridad Alimentaria;1;1799712,425;3;5401241,974;4;7200954,398
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SELVAS DEL PUTUMAYO;03 - Asistencia Tecnica Integral;;;4;13306855,85;4;13306855,85
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SELVAS DEL PUTUMAYO;04 - Proyectos Productivos Ciclo Corto;1;6935000;3;42000000;4;48935000
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SELVAS DEL PUTUMAYO;05 - Proyectos Productivos Ciclo Largo;3;15000000;1;12064911;4;27064911
PUTUMAYO;VILLAGARZÓN;MASCULINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SELVAS DEL PUTUMAYO;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;VILLAGARZÓN;MASCULINO;RECOLECTOR;NO APLICA;NO APLICA;06 - Recolector;118;1156000000;23;276000000;141;1432000000
PUTUMAYO;VILLAGARZÓN;NO DEFINIDO;CULTIVADOR;NO APLICA;NO APLICA;01 - Asistencia Alimentaria Inmediata;;;2;24000000;2;24000000
PUTUMAYO;VILLAGARZÓN;NO DEFINIDO;CULTIVADOR;NO APLICA;NO APLICA;02 - Asistencia y Seguridad Alimentaria;1;1799900;1;1800312,985;2;3600212,985
PUTUMAYO;VILLAGARZÓN;NO DEFINIDO;CULTIVADOR;NO APLICA;NO APLICA;03 - Asistencia Tecnica Integral;;;2;6653427,924;2;6653427,924
PUTUMAYO;VILLAGARZÓN;NO DEFINIDO;CULTIVADOR;NO APLICA;NO APLICA;04 - Proyectos Productivos Ciclo Corto;1;3685560;1;16000000;2;19685560
PUTUMAYO;VILLAGARZÓN;NO DEFINIDO;CULTIVADOR;NO APLICA;NO APLICA;05 - Proyectos Productivos Ciclo Largo;1;3000000;1;15314350;2;18314350
PUTUMAYO;VILLAGARZÓN;NO DEFINIDO;CULTIVADOR;NO APLICA;NO APLICA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;VILLAGARZÓN;NO DEFINIDO;NO CULTIVADOR;NO APLICA;NO APLICA;01 - Asistencia Alimentaria Inmediata;;;1;12000000;1;12000000
PUTUMAYO;VILLAGARZÓN;NO DEFINIDO;NO CULTIVADOR;NO APLICA;NO APLICA;02 - Asistencia y Seguridad Alimentaria;;;1;1800161,225;1;1800161,225
PUTUMAYO;VILLAGARZÓN;NO DEFINIDO;NO CULTIVADOR;NO APLICA;NO APLICA;03 - Asistencia Tecnica Integral;;;1;3326713,962;1;3326713,962
PUTUMAYO;VILLAGARZÓN;NO DEFINIDO;NO CULTIVADOR;NO APLICA;NO APLICA;04 - Proyectos Productivos Ciclo Corto;;;1;14000000;1;14000000
PUTUMAYO;VILLAGARZÓN;NO DEFINIDO;NO CULTIVADOR;NO APLICA;NO APLICA;05 - Proyectos Productivos Ciclo Largo;1;5000000;;;1;5000000
PUTUMAYO;VILLAGARZÓN;NO DEFINIDO;NO CULTIVADOR;NO APLICA;NO APLICA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
VALLE DEL CAUCA;BOLÍVAR;FEMENINO;CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO AFRODESCENDIENTES PAILEÑOS;01 - Asistencia Alimentaria Inmediata;;;1;12000000;1;12000000
VALLE DEL CAUCA;BOLÍVAR;FEMENINO;CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO AFRODESCENDIENTES PAILEÑOS;02 - Asistencia y Seguridad Alimentaria;;;1;1800000;1;1800000
VALLE DEL CAUCA;BOLÍVAR;FEMENINO;CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO AFRODESCENDIENTES PAILEÑOS;03 - Asistencia Tecnica Integral;1;2557457,139;;;1;2557457,139
VALLE DEL CAUCA;BOLÍVAR;FEMENINO;CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO AFRODESCENDIENTES PAILEÑOS;04 - Proyectos Productivos Ciclo Corto;;;1;9000000;1;9000000
VALLE DEL CAUCA;BOLÍVAR;FEMENINO;CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO AFRODESCENDIENTES PAILEÑOS;05 - Proyectos Productivos Ciclo Largo;1;9999825,057;;;1;9999825,057
VALLE DEL CAUCA;BOLÍVAR;FEMENINO;CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO AFRODESCENDIENTES PAILEÑOS;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
VALLE DEL CAUCA;BOLÍVAR;FEMENINO;CULTIVADOR;CONSEJO COMUNITARIO TITULADO;ACADESÁN;01 - Asistencia Alimentaria Inmediata;;;2;24000000;2;24000000
VALLE DEL CAUCA;BOLÍVAR;FEMENINO;CULTIVADOR;CONSEJO COMUNITARIO TITULADO;ACADESÁN;02 - Asistencia y Seguridad Alimentaria;;;2;3600000;2;3600000
VALLE DEL CAUCA;BOLÍVAR;FEMENINO;CULTIVADOR;CONSEJO COMUNITARIO TITULADO;ACADESÁN;03 - Asistencia Tecnica Integral;2;3447177,147;;;2;3447177,147
VALLE DEL CAUCA;BOLÍVAR;FEMENINO;CULTIVADOR;CONSEJO COMUNITARIO TITULADO;ACADESÁN;04 - Proyectos Productivos Ciclo Corto;2;11715664,91;;;2;11715664,91
VALLE DEL CAUCA;BOLÍVAR;FEMENINO;CULTIVADOR;CONSEJO COMUNITARIO TITULADO;ACADESÁN;05 - Proyectos Productivos Ciclo Largo;2;10000000;;;2;10000000
VALLE DEL CAUCA;BOLÍVAR;FEMENINO;CULTIVADOR;CONSEJO COMUNITARIO TITULADO;ACADESÁN;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
VALLE DEL CAUCA;BOLÍVAR;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;01 - Asistencia Alimentaria Inmediata;1;2000000;27;324000000;28;326000000
VALLE DEL CAUCA;BOLÍVAR;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;02 - Asistencia y Seguridad Alimentaria;7;12368808,1;20;36022027,1;27;48390835,2
VALLE DEL CAUCA;BOLÍVAR;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;03 - Asistencia Tecnica Integral;28;58420669,24;;;28;58420669,24
VALLE DEL CAUCA;BOLÍVAR;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;04 - Proyectos Productivos Ciclo Corto;5;35165298,91;18;165275972,9;23;200441271,8
VALLE DEL CAUCA;BOLÍVAR;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;05 - Proyectos Productivos Ciclo Largo;27;212242886,5;;;27;212242886,5
VALLE DEL CAUCA;BOLÍVAR;FEMENINO;CULTIVADOR;NO APLICA;NO APLICA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
VALLE DEL CAUCA;BOLÍVAR;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;CAÑON DEL SAN QUININI;01 - Asistencia Alimentaria Inmediata;;;1;12000000;1;12000000
VALLE DEL CAUCA;BOLÍVAR;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;CAÑON DEL SAN QUININI;02 - Asistencia y Seguridad Alimentaria;;;1;1800000;1;1800000
VALLE DEL CAUCA;BOLÍVAR;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;CAÑON DEL SAN QUININI;03 - Asistencia Tecnica Integral;1;2290790,473;;;1;2290790,473
VALLE DEL CAUCA;BOLÍVAR;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;CAÑON DEL SAN QUININI;04 - Proyectos Productivos Ciclo Corto;;;1;9000000;1;9000000
VALLE DEL CAUCA;BOLÍVAR;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;CAÑON DEL SAN QUININI;05 - Proyectos Productivos Ciclo Largo;1;9999825,057;;;1;9999825,057
VALLE DEL CAUCA;BOLÍVAR;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;CAÑON DEL SAN QUININI;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
VALLE DEL CAUCA;BOLÍVAR;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;SANANDOCITO;01 - Asistencia Alimentaria Inmediata;1;10000000;8;96000000;9;106000000
VALLE DEL CAUCA;BOLÍVAR;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;SANANDOCITO;02 - Asistencia y Seguridad Alimentaria;2;3508605,486;6;10800000;8;14308605,49
VALLE DEL CAUCA;BOLÍVAR;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;SANANDOCITO;03 - Asistencia Tecnica Integral;9;17364713,8;;;9;17364713,8
